market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,8e-06,2025-06-04 02:00:14,2025-06-04 02:04:53
100000BABYDOGE-USD-SWAP-LIN,5e-06,2025-06-04 04:00:14,2025-06-04 04:39:59
100000BABYDOGE-USD-SWAP-LIN,7e-06,2025-06-04 05:00:10,2025-06-04 05:32:57
100000BABYDOGE-USD-SWAP-LIN,7e-06,2025-06-04 06:00:10,2025-06-04 06:43:18
100000BABYDOGE-USD-SWAP-LIN,6e-06,2025-06-04 07:00:12,2025-06-04 07:32:39
100000JAGER-USD-SWAP-LIN,-7.3e-05,2025-06-04 02:00:24,2025-06-04 02:15:28
100000JAGER-USD-SWAP-LIN,-3.5e-05,2025-06-04 04:00:23,2025-06-04 04:50:35
100000JAGER-USD-SWAP-LIN,-2.3e-05,2025-06-04 05:00:21,2025-06-04 05:43:30
100000JAGER-USD-SWAP-LIN,-0.000132,2025-06-04 06:00:22,2025-06-04 06:53:53
100000JAGER-USD-SWAP-LIN,6e-06,2025-06-04 07:00:21,2025-06-04 07:43:12
10000CAW-USD-SWAP-LIN,-1.1e-05,2025-06-04 02:00:13,2025-06-04 02:03:11
10000CAW-USD-SWAP-LIN,-3e-06,2025-06-04 04:00:13,2025-06-04 04:38:18
10000CAW-USD-SWAP-LIN,-2e-06,2025-06-04 05:00:09,2025-06-04 05:31:17
10000CAW-USD-SWAP-LIN,4e-06,2025-06-04 06:00:09,2025-06-04 06:41:36
10000CAW-USD-SWAP-LIN,1.9e-05,2025-06-04 07:00:11,2025-06-04 07:31:00
1000ANDY-USD-SWAP-LIN,3e-06,2025-06-04 02:00:12,2025-06-04 02:01:37
1000ANDY-USD-SWAP-LIN,4e-06,2025-06-04 04:00:11,2025-06-04 04:36:46
1000ANDY-USD-SWAP-LIN,3e-06,2025-06-04 05:00:07,2025-06-04 05:29:41
1000ANDY-USD-SWAP-LIN,6e-06,2025-06-04 06:00:08,2025-06-04 06:40:01
1000ANDY-USD-SWAP-LIN,6e-06,2025-06-04 07:00:09,2025-06-04 07:29:24
1000BOBO-USD-SWAP-LIN,3.2e-05,2025-06-04 02:00:13,2025-06-04 02:02:28
1000BOBO-USD-SWAP-LIN,3.8e-05,2025-06-04 04:00:12,2025-06-04 04:37:36
1000BOBO-USD-SWAP-LIN,2.2e-05,2025-06-04 05:00:08,2025-06-04 05:30:33
1000BOBO-USD-SWAP-LIN,6.6e-05,2025-06-04 06:00:09,2025-06-04 06:40:52
1000BOBO-USD-SWAP-LIN,4e-05,2025-06-04 07:00:10,2025-06-04 07:30:16
1000BONK-USD-SWAP-LIN,-2.4e-05,2025-06-04 02:00:12,2025-06-04 02:01:23
1000BONK-USD-SWAP-LIN,-2.9e-05,2025-06-04 04:00:08,2025-06-04 04:36:31
1000BONK-USD-SWAP-LIN,-2.8e-05,2025-06-04 05:00:07,2025-06-04 05:29:27
1000BONK-USD-SWAP-LIN,-2.6e-05,2025-06-04 06:00:08,2025-06-04 06:39:47
1000BONK-USD-SWAP-LIN,-2.6e-05,2025-06-04 07:00:09,2025-06-04 07:29:10
1000CAT-USD-SWAP-LIN,-3e-06,2025-06-04 02:00:14,2025-06-04 02:03:56
1000CAT-USD-SWAP-LIN,-1e-06,2025-06-04 04:00:13,2025-06-04 04:39:03
1000CAT-USD-SWAP-LIN,-3e-06,2025-06-04 05:00:09,2025-06-04 05:32:00
1000CAT-USD-SWAP-LIN,6e-06,2025-06-04 06:00:10,2025-06-04 06:42:19
1000CAT-USD-SWAP-LIN,3e-06,2025-06-04 07:00:11,2025-06-04 07:31:42
1000CHEEMS-USD-SWAP-LIN,-2e-06,2025-06-04 02:00:15,2025-06-04 02:05:03
1000CHEEMS-USD-SWAP-LIN,-4e-06,2025-06-04 04:00:14,2025-06-04 04:40:10
1000CHEEMS-USD-SWAP-LIN,-3e-06,2025-06-04 05:00:10,2025-06-04 05:33:08
1000CHEEMS-USD-SWAP-LIN,1e-06,2025-06-04 06:00:11,2025-06-04 06:43:29
1000CHEEMS-USD-SWAP-LIN,-1e-06,2025-06-04 07:00:12,2025-06-04 07:32:50
1000COQ-USD-SWAP-LIN,2e-06,2025-06-04 02:00:12,2025-06-04 02:01:41
1000COQ-USD-SWAP-LIN,5e-06,2025-06-04 04:00:11,2025-06-04 04:36:49
1000COQ-USD-SWAP-LIN,0.0,2025-06-04 05:00:07,2025-06-04 05:29:45
1000COQ-USD-SWAP-LIN,0.000155,2025-06-04 06:00:08,2025-06-04 06:40:05
1000COQ-USD-SWAP-LIN,0.000252,2025-06-04 07:00:09,2025-06-04 07:29:28
1000FLOKI-USD-SWAP-LIN,-1.4e-05,2025-06-04 02:00:12,2025-06-04 02:01:34
1000FLOKI-USD-SWAP-LIN,-2.2e-05,2025-06-04 04:00:11,2025-06-04 04:36:42
1000FLOKI-USD-SWAP-LIN,-1.8e-05,2025-06-04 05:00:07,2025-06-04 05:29:38
1000FLOKI-USD-SWAP-LIN,-2e-05,2025-06-04 06:00:08,2025-06-04 06:39:57
1000FLOKI-USD-SWAP-LIN,-2.1e-05,2025-06-04 07:00:09,2025-06-04 07:29:21
1000LUNC-USD-SWAP-LIN,4e-06,2025-06-04 01:00:04,2025-06-04 01:57:43
1000LUNC-USD-SWAP-LIN,3e-06,2025-06-04 04:00:04,2025-06-04 04:32:53
1000LUNC-USD-SWAP-LIN,6e-06,2025-06-04 05:00:04,2025-06-04 05:25:47
1000LUNC-USD-SWAP-LIN,8e-06,2025-06-04 06:00:04,2025-06-04 06:36:06
1000LUNC-USD-SWAP-LIN,4e-06,2025-06-04 07:00:05,2025-06-04 07:25:29
1000MOG-USD-SWAP-LIN,7e-06,2025-06-04 01:00:05,2025-06-04 01:58:23
1000MOG-USD-SWAP-LIN,8e-06,2025-06-04 04:00:04,2025-06-04 04:33:33
1000MOG-USD-SWAP-LIN,1.6e-05,2025-06-04 05:00:04,2025-06-04 05:26:28
1000MOG-USD-SWAP-LIN,2e-05,2025-06-04 06:00:04,2025-06-04 06:36:45
1000MOG-USD-SWAP-LIN,7e-06,2025-06-04 07:00:05,2025-06-04 07:26:09
1000NEIRO1ETH-USD-SWAP-LIN,-1e-06,2025-06-04 02:00:14,2025-06-04 02:03:40
1000NEIRO1ETH-USD-SWAP-LIN,-7e-06,2025-06-04 04:00:13,2025-06-04 04:38:47
1000NEIRO1ETH-USD-SWAP-LIN,2e-06,2025-06-04 05:00:09,2025-06-04 05:31:46
1000NEIRO1ETH-USD-SWAP-LIN,1e-06,2025-06-04 06:00:10,2025-06-04 06:42:05
1000NEIRO1ETH-USD-SWAP-LIN,2e-06,2025-06-04 07:00:11,2025-06-04 07:31:28
1000PEPE-USD-SWAP-LIN,-1.2e-05,2025-06-04 01:00:05,2025-06-04 01:58:27
1000PEPE-USD-SWAP-LIN,-2.3e-05,2025-06-04 04:00:05,2025-06-04 04:33:37
1000PEPE-USD-SWAP-LIN,-2.1e-05,2025-06-04 05:00:04,2025-06-04 05:26:31
1000PEPE-USD-SWAP-LIN,-1.9e-05,2025-06-04 06:00:05,2025-06-04 06:36:48
1000PEPE-USD-SWAP-LIN,-1.7e-05,2025-06-04 07:00:05,2025-06-04 07:26:13
1000PORK-USD-SWAP-LIN,-1.2e-05,2025-06-04 02:00:14,2025-06-04 02:04:03
1000PORK-USD-SWAP-LIN,9e-06,2025-06-04 04:00:13,2025-06-04 04:39:10
1000PORK-USD-SWAP-LIN,-1.9e-05,2025-06-04 05:00:09,2025-06-04 05:32:07
1000PORK-USD-SWAP-LIN,2e-06,2025-06-04 06:00:10,2025-06-04 06:42:27
1000PORK-USD-SWAP-LIN,1.6e-05,2025-06-04 07:00:11,2025-06-04 07:31:49
1000SATS-USD-SWAP-LIN,-3.4e-05,2025-06-04 02:00:14,2025-06-04 02:04:25
1000SATS-USD-SWAP-LIN,-3.8e-05,2025-06-04 04:00:14,2025-06-04 04:39:31
1000SATS-USD-SWAP-LIN,-4.2e-05,2025-06-04 05:00:09,2025-06-04 05:32:29
1000SATS-USD-SWAP-LIN,-2.1e-05,2025-06-04 06:00:10,2025-06-04 06:42:48
1000SATS-USD-SWAP-LIN,-4.9e-05,2025-06-04 07:00:12,2025-06-04 07:32:11
1000SHIB-USD-SWAP-LIN,-1.6e-05,2025-06-04 02:00:12,2025-06-04 02:01:30
1000SHIB-USD-SWAP-LIN,-1.3e-05,2025-06-04 04:00:11,2025-06-04 04:36:38
1000SHIB-USD-SWAP-LIN,-1.2e-05,2025-06-04 05:00:07,2025-06-04 05:29:34
1000SHIB-USD-SWAP-LIN,-1.2e-05,2025-06-04 06:00:08,2025-06-04 06:39:54
1000SHIB-USD-SWAP-LIN,-1.7e-05,2025-06-04 07:00:09,2025-06-04 07:29:17
1000TOSHI-USD-SWAP-LIN,0.0,2025-06-04 02:00:13,2025-06-04 02:03:08
1000TOSHI-USD-SWAP-LIN,3e-06,2025-06-04 04:00:13,2025-06-04 04:38:15
1000TOSHI-USD-SWAP-LIN,0.0,2025-06-04 05:00:09,2025-06-04 05:31:13
1000TOSHI-USD-SWAP-LIN,2e-06,2025-06-04 06:00:09,2025-06-04 06:41:33
1000TOSHI-USD-SWAP-LIN,2e-06,2025-06-04 07:00:11,2025-06-04 07:30:56
1000USA-USD-SWAP-LIN,9.9e-05,2025-06-04 02:00:13,2025-06-04 02:03:01
1000USA-USD-SWAP-LIN,8.2e-05,2025-06-04 04:00:13,2025-06-04 04:38:08
1000USA-USD-SWAP-LIN,0.000109,2025-06-04 05:00:09,2025-06-04 05:31:06
1000USA-USD-SWAP-LIN,9.1e-05,2025-06-04 06:00:09,2025-06-04 06:41:26
1000USA-USD-SWAP-LIN,9.5e-05,2025-06-04 07:00:11,2025-06-04 07:30:49
1000WEN-USD-SWAP-LIN,7e-06,2025-06-04 02:00:13,2025-06-04 02:02:32
1000WEN-USD-SWAP-LIN,0.0,2025-06-04 04:00:12,2025-06-04 04:37:39
1000WEN-USD-SWAP-LIN,1e-06,2025-06-04 05:00:08,2025-06-04 05:30:36
1000WEN-USD-SWAP-LIN,-1.9e-05,2025-06-04 06:00:09,2025-06-04 06:40:56
1000WEN-USD-SWAP-LIN,0.0,2025-06-04 07:00:10,2025-06-04 07:30:19
1000WHY-USD-SWAP-LIN,1e-06,2025-06-04 02:00:13,2025-06-04 02:03:04
1000WHY-USD-SWAP-LIN,1e-06,2025-06-04 04:00:13,2025-06-04 04:38:11
1000WHY-USD-SWAP-LIN,-1e-06,2025-06-04 05:00:09,2025-06-04 05:31:09
1000WHY-USD-SWAP-LIN,-1e-06,2025-06-04 06:00:09,2025-06-04 06:41:29
1000WHY-USD-SWAP-LIN,-2e-06,2025-06-04 07:00:11,2025-06-04 07:30:52
1000WUF-USD-SWAP-LIN,1.5e-05,2025-06-04 02:00:14,2025-06-04 02:03:33
1000WUF-USD-SWAP-LIN,2.1e-05,2025-06-04 04:00:13,2025-06-04 04:38:40
1000WUF-USD-SWAP-LIN,-1e-06,2025-06-04 05:00:09,2025-06-04 05:31:38
1000WUF-USD-SWAP-LIN,1.3e-05,2025-06-04 06:00:10,2025-06-04 06:41:58
1000WUF-USD-SWAP-LIN,1.6e-05,2025-06-04 07:00:11,2025-06-04 07:31:21
AAVE-USD-SWAP-LIN,-1.6e-05,2025-06-04 01:00:06,2025-06-04 01:58:45
AAVE-USD-SWAP-LIN,-1.7e-05,2025-06-04 04:00:06,2025-06-04 04:33:55
AAVE-USD-SWAP-LIN,-1.8e-05,2025-06-04 05:00:05,2025-06-04 05:26:49
AAVE-USD-SWAP-LIN,-2.1e-05,2025-06-04 06:00:06,2025-06-04 06:37:06
AAVE-USD-SWAP-LIN,-2.3e-05,2025-06-04 07:00:06,2025-06-04 07:26:31
ACE-USD-SWAP-LIN,-3.1e-05,2025-06-04 01:00:05,2025-06-04 01:58:12
ACE-USD-SWAP-LIN,-3.4e-05,2025-06-04 04:00:04,2025-06-04 04:33:22
ACE-USD-SWAP-LIN,-4e-05,2025-06-04 05:00:04,2025-06-04 05:26:17
ACE-USD-SWAP-LIN,-3e-05,2025-06-04 06:00:04,2025-06-04 06:36:34
