market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,4e-06,2025-04-18 01:00:15,2025-04-18 01:53:36
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-04-18 03:00:18,2025-04-18 03:11:48
100000BABYDOGE-USD-SWAP-LIN,2e-06,2025-04-18 04:00:18,2025-04-18 04:35:33
10000CAW-USD-SWAP-LIN,8e-06,2025-04-18 01:00:14,2025-04-18 01:51:57
10000CAW-USD-SWAP-LIN,1.1e-05,2025-04-18 03:00:16,2025-04-18 03:10:09
10000CAW-USD-SWAP-LIN,-4e-06,2025-04-18 04:00:17,2025-04-18 04:33:52
1000ANDY-USD-SWAP-LIN,7e-06,2025-04-18 01:00:12,2025-04-18 01:50:28
1000ANDY-USD-SWAP-LIN,4e-06,2025-04-18 03:00:15,2025-04-18 03:08:39
1000ANDY-USD-SWAP-LIN,1e-06,2025-04-18 04:00:15,2025-04-18 04:32:21
1000BOBO-USD-SWAP-LIN,1e-05,2025-04-18 01:00:13,2025-04-18 01:51:18
1000BOBO-USD-SWAP-LIN,2.6e-05,2025-04-18 03:00:16,2025-04-18 03:09:29
1000BOBO-USD-SWAP-LIN,1.4e-05,2025-04-18 04:00:16,2025-04-18 04:33:12
1000BONK-USD-SWAP-LIN,-2.9e-05,2025-04-18 01:00:12,2025-04-18 01:50:14
1000BONK-USD-SWAP-LIN,-3e-05,2025-04-18 03:00:14,2025-04-18 03:08:24
1000BONK-USD-SWAP-LIN,-3.1e-05,2025-04-18 04:00:15,2025-04-18 04:32:06
1000CAT-USD-SWAP-LIN,1e-06,2025-04-18 01:00:14,2025-04-18 01:52:40
1000CAT-USD-SWAP-LIN,2e-06,2025-04-18 03:00:17,2025-04-18 03:10:52
1000CAT-USD-SWAP-LIN,0.0,2025-04-18 04:00:17,2025-04-18 04:34:35
1000CHEEMS-USD-SWAP-LIN,-2e-06,2025-04-18 01:00:15,2025-04-18 01:53:48
1000CHEEMS-USD-SWAP-LIN,-3e-06,2025-04-18 03:00:18,2025-04-18 03:11:59
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-04-18 04:00:18,2025-04-18 04:35:44
1000COQ-USD-SWAP-LIN,0.0,2025-04-18 01:00:12,2025-04-18 01:50:32
1000COQ-USD-SWAP-LIN,2e-06,2025-04-18 03:00:15,2025-04-18 03:08:43
1000COQ-USD-SWAP-LIN,5e-06,2025-04-18 04:00:15,2025-04-18 04:32:24
1000FLOKI-USD-SWAP-LIN,-4.4e-05,2025-04-18 01:00:12,2025-04-18 01:50:24
1000FLOKI-USD-SWAP-LIN,-4.4e-05,2025-04-18 03:00:14,2025-04-18 03:08:35
1000FLOKI-USD-SWAP-LIN,-4.4e-05,2025-04-18 04:00:15,2025-04-18 04:32:17
1000LUNC-USD-SWAP-LIN,0.0,2025-04-18 01:00:06,2025-04-18 01:46:32
